chr	b.nr	posrough	pos.start	pos.end	SNP.nr	meanSFA	meanSFApos	meanCor	7500	7500Cor	5500	5500Cor	3500	3500Cor	genes
4	17	(8.01e+07,8.51e+07]	80051441	85051441	1476	32.1869001988216	57.2460113698881	0.0859288368641414	82.5187969924812	0.0414458237452458	35.8082706766917	0.0882419137877599	15.4135338345865	0.136291850499956	NAA11, GK2, ANTXR2, PRDM8, FGF5, C4orf22, BMP3, PRKG2, RASGEF1B, HNRNPD, HNRNPDL, ENOPH1, TMEM150C, SCD5, SEC31A, THAP9, LIN54, COPS4, PLAC8, COQ2, HPSE, HELQ, MRPS18C, FAM175A, AGPAT9
4	18	(8.51e+07,9.01e+07]	85051441	90051441	1365	25.4288843716361	44.2875481386393	0.0746790275809002	37.687969924812	0.129697969410775	20.9586466165414	0.0395270968088498	15.4135338345865	0.0255216670323602	NKX6-1, CDS1, WDFY3, ARHGAP24, MAPK10, PTPN13, SLC10A6, C4orf36, AFF1, KLHL8, HSD17B13, HSD17B11, NUDT9, SPARCL1, DSPP, DMP1, IBSP, MEPE, SPP1, PKD2, ABCG2, PPM1K, HERC6, HERC5, PYURF, HERC3, PIGY, NAP1L5, FAM13A, TIGD2
4	19	(9.01e+07,9.51e+07]	90051441	95051441	968	19.7314330720745	38.9991747661837	0.0733465464687856	60.9022556390977	0.125560891316709	53.1015037593985	0.0541810204642837	15.4135338345865	0.0094397970381217	GPRIN3, SNCA, MMRN1, CCSER1, RP11-763F8.1, RP11-9B6.1, GRID2, ATOH1
4	20	(9.51e+07,1e+08]	95051441	100051441	1181	20.6686761429981	40.0949018888685	0.0734161246669279	5.45112781954887	0.0692296239499982	41.4473684210526	0.0542167865558105	51.7857142857143	0.0866609864716839	SMARCAD1, HPGDS, PDLIM5, BMPR1B, UNC5C, PDHA2, STPG2, RAP1GDS1, TSPAN5, EIF4E, METAP1, ADH5, ADH4
4	21	(1e+08,1.05e+08]	100051441	105051441	1188	56.5305557514936	71.3277095176967	0.0398704342224125	67.5751879699248	0.0982596034146288	95.3947368421053	0.0282826670333806	96.2406015037594	0.00410472306592504	ADH4, ADH6, ADH1A, ADH1B, ADH7, C4orf17, TRMT10A, MTTP, RP11-766F14.2, DAPP1, LAMTOR3, DNAJB14, H2AFZ, DDIT4L, EMCN, PPP3CA, AP001816.1, BANK1, SLC39A8, NFKB1, MANBA, UBE2D3, CISD2, SLC9B1, SLC9B2, BDH2, CENPE, TACR3
4	22	(1.05e+08,1.1e+08]	105051441	110051441	1203	24.886269962154	47.6801760498808	0.0837549154074376	56.015037593985	0.0862545785196253	43.796992481203	0.0804366040921179	15.4135338345865	0.0866983826257544	CXXC4, TET2, PPA2, ARHGEF38, INTS12, GSTCD, NPNT, TBCK, AIMP1, DKK2, PAPSS1, SGMS2, CYP2U1, HADH, LEF1, RPL34, OSTC, ETNPPL, COL25A1
4	23	(1.1e+08,1.15e+08]	110051441	115051441	1425	38.9695803173472	67.0066935631762	0.0700517632474386	84.5864661654135	0.102399890246463	31.203007518797	0.0543422387289415	68.796992481203	0.0471500569548241	COL25A1, SEC24B, CCDC109B, CASP6, PLA2G12A, CFI, GAR1, RRH, LRIT3, EGF, ELOVL6, ENPEP, PITX2, C4orf32, AP1AR, TIFA, ALPK1, NEUROG2, C4orf21, LARP7, ANK2, CAMK2D, ARSJ
4	24	(1.15e+08,1.2e+08]	115051441	120051441	1065	45.1109888610304	75.9627727856226	0.0513466601285411	91.9172932330827	0.0484454716488704	93.2330827067669	0.0367542762986212	47.1804511278196	0.0435447206190679	UGT8, NDST4, MTRNR2L13, TRAM1L1, NDST3, PRSS12, METTL14, SEC24D, SYNPO2
4	25	(1.2e+08,1.25e+08]	120051441	125051441	1232	27.007399017402	57.2230882083257	0.0576266163142214	80.5451127819549	0.0844372963122092	80.4511278195489	0.0388591515532796	15.4135338345865	0.0443717444465195	MYOZ2, RP11-455G16.1, USP53, C4orf3, FABP2, PDE5A, MAD2L1, PRDM5, NDNF, TNIP3, QRFPR, ANXA5, TMEM155, AC079341.1, EXOSC9, CCNA2, BBS7, TRPC3, KIAA1109, ADAD1, IL2, IL21, BBS12, FGF2, NUDT6, SPATA5, SPRY1
4	26	(1.25e+08,1.3e+08]	125051441	130051441	1045	21.4086048832009	35.7853475151293	0.0789797188708598	23.3082706766917	0.159216622700012	22.8383458646617	0.0342417170183508	82.3308270676692	0.078848238787258	ANKRD50, FAT4, INTU, SLC25A31, HSPA4L, PLK4, MFSD8, C4orf29, LARP1B, PGRMC2, JADE1, SCLT1, C4orf33
4	27	(1.3e+08,1.35e+08]	130051441	135051441	938	26.9087418520417	50.0045846323125	0.115257547604849	60.9022556390977	0.098434132617715	4.13533834586466	0.114850036475797	60.1503759398496	0.118018391216501	RP11-62N21.1, PCDH10
4	28	(1.35e+08,1.4e+08]	135051441	140051441	1131	36.7251298053987	64.6043462314322	0.0588448279868441	15.0375939849624	0.0707787683253139	89.1917293233083	0.0575460826883252	32.2368421052632	0.0819827586089809	PABPC4L, PCDH18, SLC7A11, CCRN4L, ELF2
4	29	(1.4e+08,1.45e+08]	140051441	145051441	1303	17.9309398042477	32.9612140106363	0.0786946496272975	5.45112781954887	0.12212205960331	43.796992481203	0.0668266028037785	45.8646616541353	0.0853657017792192	ELF2, MGARP, NDUFC1, NAA15, RAB33B, SETD7, MGST2, MAML3, SCOC, CLGN, RP11-542P2.1, ELMOD2, UCP1, TBC1D9, RNF150, ZNF330, IL15, INPP4B, USP38, GAB1, SMARCA5, FREM3, GYPE, GYPB, GYPA
4	30	(1.45e+08,1.5e+08]	145051441	150051441	1355	33.5187719311866	59.4099578213827	0.0738897690078119	93.4210526315789	0.0648240899885887	61.1842105263158	0.0550434362891442	62.687969924812	0.118074626861669	GYPB, GYPA, HHIP, ANAPC10, ABCE1, OTUD4, SMAD1, MMAA, C4orf51, ZNF827, LSM6, RP11-6L6.2, SLC10A7, POU4F2, TTC29, EDNRA, TMEM184C, PRMT10, ARHGAP10, NR3C2
4	31	(1.5e+08,1.55e+08]	150051441	155051441	1363	28.9312137419293	57.4110581331377	0.040557176446856	72.7443609022556	0.121236798965725	82.3308270676692	0.0139618524268314	15.4135338345865	0.00953364627324186	DCLK2, LRBA, MAB21L2, RPS3A, SH3D19, PRSS48, FAM160A1, PET112, FBXW7, TMEM154, TIGD4, ARFIP1, FHDC1, TRIM2, MND1, KIAA0922, TLR2, RNF175, SFRP2
4	32	(1.55e+08,1.6e+08]	155051441	160051441	1294	20.5700189776377	43.890977443609	0.0939780083223958	82.5187969924812	0.14719249122429	31.203007518797	0.0724815058488287	35.9022556390977	0.0607545370258487	DCHS2, PLRG1, FGB, FGA, FGG, LRAT, RBM46, NPY2R, MAP9, GUCY1A3, GUCY1B3, ASIC5, TDO2, CTSO, RP11-171N4.2, PDGFC, GLRB, GRIA2, FAM198B, TMEM144, RXFP1, C4orf46, ETFDH, PPID, FNIP2, C4orf45, RAPGEF2
4	33	(1.6e+08,1.65e+08]	160051441	165051441	1217	45.2343103177309	75.215477718687	0.0630976717691005	91.9172932330827	0.113779456778693	1.50375939849624	0.0335340896454585	79.6992481203008	0.0736699946676684	RAPGEF2, FSTL5, NAF1, NPY1R, NPY5R, TKTL2, TMA16, MARCH1
4	34	(1.65e+08,1.7e+08]	165051441	170051441	1378	35.8372153171554	65.5464881716486	0.0663870416028796	98.4022556390977	0.10103794034116	77.2556390977444	0.0547602966389163	15.4135338345865	0.05384544629464	MARCH1, TRIM61, FAM218A, TRIM60, TMEM192, KLHL2, MSMO1, CPE, TLL1, SPOCK3, ANXA10, DDX60, DDX60L, PALLD, CBR4, SH3RF1
4	35	(1.7e+08,1.75e+08]	170051441	175051441	1181	26.3167988598794	46.8618191821016	0.0698112013611432	5.45112781954887	0.0325241060498077	48.0263157894737	0.0677362104526361	39.3796992481203	0.0934148853761957	SH3RF1, NEK1, CLCN3, C4orf27, MFAP3L, AADAT, GALNTL6, GALNT7, HMGB2, SAP30, SCRG1, HAND2
4	36	(1.75e+08,1.8e+08]	175051441	180051441	1303	24.6889556314333	45.6193838254172	0.0865688833746208	44.4548872180451	0.138284000438048	13.6278195488722	0.0330369799858935	58.8345864661654	0.085903169054634	FBXO8, CEP44, HPGD, GLRA3, ADAM29, GPM6A, WDR17, SPATA4, ASB5, SPCS3, VEGFC, RP11-487E13.1, NEIL3, AGA, LINC01098
4	37	(1.8e+08,1.85e+08]	180051441	185051441	2008	27.7719920489449	56.8700715202641	0.0535905988114608	84.5864661654135	0.104924535822528	85.0563909774436	0.0399872811388631	15.4135338345865	0.0466164130639693	TENM3, DCTD, WWC2, CLDN22, CLDN24, CDKN2AIP, ING2, RWDD4, TRAPPC11, STOX2, ENPP6
4	38	(1.85e+08,1.9e+08]	185051441	190051441	2089	26.5634417732803	46.5110948101962	0.0992996350932463	60.9022556390977	0.0919707865417212	59.3984962406015	0.0872172741245934	55.1691729323308	0.128442767538537	ENPP6, IRF2, CASP3, PRIMPOL, CENPU, ACSL1, RP11-701P16.2, HELT, SLC25A4, KIAA1430, SNX25, LRP2BP, ANKRD37, UFSP2, C4orf47, CCDC110, RP11-279O9.4, PDLIM3, SORBS2, TLR3, FAM149A, AC110771.1, CYP4V2, KLKB1, F11, RP11-215A19.2, MTNR1A, FAT1, ZFP42, TRIML2, TRIML1
5	1	(2.64e+04,5.03e+06]	26366	5026366	2370	31.3729785845985	52.5605171465249	0.0749951790623685	60.9022556390977	0.114074131745061	67.1992481203008	0.0504301934274423	64.3796992481203	0.0455035662976172	PLEKHG4B, LRRC14B, CCDC127, SDHA, PDCD6, AHRR, C5orf55, EXOC3, CTD-2228K2.5, SLC9A3, CEP72, TPPP, AC026740.1, ZDHHC11, ZDHHC11B, BRD9, TRIP13, RP11-661C8.3, NKD2, SLC12A7, SLC6A19, SLC6A18, TERT, CLPTM1L, SLC6A3, LPCAT1, MRPL36, NDUFS6, IRX4, IRX2, C5orf38, IRX1
5	2	(5.03e+06,1e+07]	5026366	10026366	2520	31.9155929940806	60.0586832935999	0.0870180741034231	94.0789473684211	0.0876695400717219	39.4736842105263	0.0629469055126214	35.9022556390977	0.0828550866071851	ADAMTS16, KIAA0947, MED10, UBE2QL1, NSUN2, SRD5A1, PAPD7, ADCY2, C5orf49, MTRR, FASTKD3, SEMA5A, TAS2R1
5	3	(1e+07,1.5e+07]	10026366	15026366	1922	31.5702929153193	54.8390794058317	0.0829153450034992	44.4548872180451	0.16513013048903	4.13533834586466	0.0393904523631492	82.3308270676692	0.0549213929617208	FAM173B, CCT5, CMBL, MARCH6, ROPN1L, RP11-1C1.5, ANKRD33B, DAP, CTNND2, DNAH5, TRIO, FAM105A, FAM105B, ANKH
5	4	(1.5e+07,2e+07]	15026366	20026366	1435	10.6796381502603	22.7695763799743	0.0933350284292033	14.0037593984962	0.18719803371894	22.8383458646617	0.0581190364291393	15.4135338345865	-0.000609331323321254	FBXL7, MARCH11, ZNF622, FAM134B, MYO10, BASP1, CDH18
5	5	(2e+07,2.5e+07]	20026366	25026366	897	23.4557410644286	47.6389143590684	0.0604977201890445	92.8571428571429	0.0999074740868126	6.39097744360902	0.0158126072747493	15.4135338345865	0.065653314991373	CDH18, CDH12, PRDM9, C5orf17, CDH10
5	6	(2.5e+07,3e+07]	25026366	30026366	875	27.4760205528638	55.6230515312672	0.0425082309018399	32.8947368421053	0.121878717901171	89.1917293233083	0.0163343733418826	15.4135338345865	0.030781544163374	CDH9
5	7	(3e+07,3.5e+07]	30026366	35026366	1890	20.5206903949575	40.8261507427104	0.0969146799031828	32.8947368421053	0.170770196608083	20.9586466165414	0.08327587456389	15.4135338345865	0.0733312284658369	CDH6, DROSHA, C5orf22, PDZD2, GOLPH3, MTMR12, ZFR, SUB1, NPR3, AC026703.1, TARS, ADAMTS12, RXFP3, SLC45A2, AMACR, RP11-1084J3.4, C1QTNF3, RAI14, TTC23L, RAD1, BRIX1, DNAJC21, AGXT2
5	8	(3.5e+07,4e+07]	35026366	40026366	1797	31.9649215767608	57.0282413350449	0.0458600572156558	80.5451127819549	0.0655781892396857	94.2669172932331	0.0521892766915463	83.2706766917293	0.0658878915099512	AGXT2, PRLR, AC010368.2, SPEF2, IL7R, CAPSL, UGT3A1, UGT3A2, LMBRD2, SKP2, NADK2, RANBP3L, SLC1A3, NIPBL, C5orf42, NUP155, WDR70, GDNF, EGFLAM, LIFR, OSMR, RICTOR, FYB, AC008964.1, C9, DAB2
5	9	(4e+07,4.5e+07]	40026366	45026366	1186	22.1485336234037	43.6227764533284	0.0352439026233234	37.687969924812	0.0806654590245958	75.4699248120301	0.0291537879352506	15.4135338345865	0.0283126902907441	PTGER4, TTC33, PRKAA1, RPL37, CARD6, C7, MROH2B, C6, PLCXD3, OXCT1, C5orf51, FBXO4, GHR, CCDC152, SEPP1, ANXA2R, ZNF131, NIM1K, HMGCS1, CCL28, C5orf28, C5orf34, PAIP1, NNT, FGF10, MRPS30
5	10	(4.5e+07,5e+07]	45026366	50026366	156	16.8457109852836	33.0414450761049	0.01827536548568	5.45112781954887	0.0965880594634109	13.6278195488722	-0.00517198824905757	96.2406015037594	-0.0164588371227178	HCN1, EMB, PARP8
5	11	(5e+07,5.5e+07]	50026366	55026366	1529	46.590846341436	65.5739959655236	0.0278505048203906	99.5300751879699	0.0259804736404237	90.8834586466165	0.0391565049922183	15.4135338345865	0.0130702069058786	PARP8, ISL1, CTD-2203A3.1, ITGA1, PELO, ITGA2, MOCS2, FST, NDUFS4, ARL15, HSPB3, SNX18, RP11-45H22.3, ESM1, GZMK, GZMA, CDC20B, GPX8, MCIDAS, CCNO, DHX29, SKIV2L2, PPAP2A, SLC38A9
5	12	(5.5e+07,6e+07]	55026366	60026366	1807	55.2233483104686	84.6483587016321	0.0522659956081771	91.9172932330827	0.101324661753167	90.8834586466165	0.0265079000631765	90.6954887218045	0.0396512344065771	SLC38A9, DDX4, IL31RA, AC008914.1, IL6ST, ANKRD55, CTC-236F12.4, AC022431.2, MAP3K1, SETD9, MIER3, GPBP1, ACTBL2, PLK2, GAPT, CTD-2117L12.1, RAB3C, PDE4D, FKSG52, DEPDC1B
5	13	(6e+07,6.5e+07]	60026366	65026366	1242	62.5733071298164	83.9492022739776	0.0584699472950278	89.2857142857143	0.115670234492656	92.1052631578947	0.0228058286516847	96.2406015037594	0.0291759230989271	ELOVL7, ERCC8, NDUFAF2, AC008498.1, SMIM15, ZSWIM6, C5orf64, KIF2A, DIMT1, IPO11, CKS1B, LRRC70, HTR1A, RNF180, RGS7BP, FAM159B, SREK1IP1, CWC27, ADAMTS6, CENPK, PPWD1, TRIM23, TRAPPC13, CTC-534A2.2, SGTB, NLN
5	14	(6.5e+07,7e+07]	65026366	70026366	1313	50.4631400818306	85.1503759398496	0.0470785016006356	78.0075187969925	0.092328880664733	92.1052631578947	0.0332862635491595	84.3984962406015	0.0453156781706183	NLN, ERBB2IP, SREK1, MAST4, CD180, RP11-404L6.2, PIK3R1, SLC30A5, CCNB1, CENPH, MRPS36, CDK7, CCDC125, TAF9, RAD17, MARVELD2, OCLN, GTF2H2C, SERF1B, SMN2
5	15	(7e+07,7.5e+07]	70026366	75026366	1601	7.91723752016991	17.4857876398313	0.118413201896843	17.7631578947368	0.197353146604756	27.2556390977444	0.0724206886788075	15.4135338345865	0.0322737284635158	SERF1A, SMN1, NAIP, GTF2H2, BDP1, MCCC2, CARTPT, MAP1B, MRPS27, PTCD2, ZNF366, TNPO1, FCHO2, TMEM171, TMEM174, FOXD1, BTF3, ANKRA2, UTP15, AC008387.1, ARHGEF28, ENC1, HEXB, GFM2, NSA2, FAM169A, GCNT4, ANKRD31, HMGCR, COL4A3BP, POLK, ANKDD1B, POC5
5	16	(7.5e+07,8e+07]	75026366	80026366	1838	14.8725676780762	30.3731890702366	0.0868614446406908	17.7631578947368	0.168775176469079	33.0827067669173	0.0645075713368416	15.4135338345865	0.0183899790699636	SV2C, IQGAP2, F2RL2, F2R, F2RL1, S100Z, CRHBP, AGGF1, ZBED3, PDE8B, WDR41, OTP, TBCA, AP3B1, SCAMP1, LHFPL2, ARSB, DMGDH, BHMT2, BHMT, AC016559.1, JMY, HOMER1, PAPD4, CMYA5, MTX3, THBS4, SERINC5, SPZ1, ZFYVE16, FAM151B, ANKRD34B, DHFR, MTRNR2L2, MSH3
5	17	(8e+07,8.5e+07]	80026366	85026366	1281	20.9893119304193	37.7223546671557	0.0514008801129882	44.4548872180451	0.104738531159587	77.2556390977444	0.0194841192127926	87.5	0.0108873945852095	MSH3, RASGRF2, CKMT2, ZCCHC9, ACOT12, SSBP2, ATG10, RPS23, ATP6AP1L, TMEM167A, XRCC4, VCAN, HAPLN1, EDIL3
5	18	(8.5e+07,9e+07]	85026366	90026366	881	27.4760205528638	50.2017238217495	0.0755398788466859	5.45112781954887	0.111793513397627	53.1015037593985	0.0548070500682552	73.4962406015038	0.0880069106741185	COX7C, AC008394.1, RASA1, CCNH, TMEM161B, MEF2C, CETN3, MBLAC2, POLR3G, LYSMD3, GPR98
5	19	(9e+07,9.5e+07]	90026366	95026366	991	22.4198408281447	41.3350449293967	0.0819769447500168	12.5	0.10876991548255	4.13533834586466	0.0582714504706249	88.8157894736842	0.0543297559934803	GPR98, ARRDC3, NR2F1, FAM172A, POU5F2, KIAA0825, ANKRD32, MCTP1, FAM81B, TTC37, ARSK, GPR150, RFESD, SPATA9
5	20	(9.5e+07,1e+08]	95026366	100026366	1250	22.9377909462867	45.3145057766367	0.057882488351552	90.7894736842105	0.0896943045576033	43.796992481203	0.0401067741150189	34.8684210526316	0.0411996910014654	SPATA9, RHOBTB3, GLRX, C5orf27, ELL2, PCSK1, CAST, ERAP1, CTD-2260A17.2, ERAP2, LNPEP, CTD-2215E18.1, LIX1, RIOK2, RGMB, CHD1, FAM174A
5	21	(1e+08,1.05e+08]	100026366	105026366	1073	21.5319263399013	41.2869062901155	0.0468583773094565	5.45112781954887	0.0810483138574507	11.4661654135338	0.0353586113962204	86.7481203007519	0.0212378172406903	ST8SIA4, SLCO4C1, AC008948.1, SLCO6A1, PAM, GIN1, PPIP5K2, C5orf30, NUDT12
5	22	(1.05e+08,1.1e+08]	105026366	110026366	1408	45.5056175224719	66.0599669906474	0.0623121453051109	90.7894736842105	0.0898001592926324	41.4473684210526	0.0358136719516496	90.9774436090226	0.094549460829328	EFNA5, FBXL17, FER, PJA2, MAN2A1, AC011366.3, TMEM232
5	23	(1.1e+08,1.15e+08]	110026366	115026366	1687	18.2515755916689	36.9223363286264	0.0668459984044637	15.0375939849624	0.123567952404892	65.2255639097744	0.0325814365741124	76.4097744360902	0.0422421947694088	TMEM232, SLC25A46, TSLP, WDR36, CAMK4, STARD4, NREP, EPB41L4A, EPB41L4A-AS2, APC, CTC-554D6.1, CTC-487M23.8, SRP19, REEP5, ZRSR1, DCP2, MCC, TSSK1B, YTHDC2, KCNN2, TRIM36, PGGT1B, CCDC112, FEM1C, TICAM2, TMED7-TICAM2, TMED7
5	24	(1.15e+08,1.2e+08]	115026366	120026366	1730	32.0142501594409	53.8717219878966	0.0953400093373523	70.3007518796992	0.093372313152397	59.3984962406015	0.0879162221604739	72.5563909774436	0.109195712393858	CDO1, ATG12, AP3S1, AQPEP, CTD-2287O16.3, ARL14EPL, COMMD10, SEMA6A, DTWD2, DMXL1, TNFAIP8, HSD17B4, FAM170A, PRR16
5	25	(1.2e+08,1.25e+08]	120026366	125026366	1551	11.6662098038641	25.4676324958738	0.104256801782906	56.015037593985	0.177263145158916	25.187969924812	0.0617534235161764	33.1766917293233	0.030143464979486	FTMT, SRFBP1, LOX, ZNF474, SNCAIP, SNX2, SNX24, PPIC, PRDM6, CEP120, CSNK1G3, ZNF608
5	26	(1.25e+08,1.3e+08]	125026366	130026366	1385	31.5209643326391	57.592151109481	0.0407968282185637	92.8571428571429	0.133765725796399	53.1015037593985	0.0157643002988249	96.2406015037594	-0.0220014463959766	GRAMD3, ALDH7A1, PHAX, C5orf48, LMNB1, MARCH3, C5orf63, MEGF10, PRRC1, CTXN3, SLC12A2, FBN2, SLC27A6, ISOC1, ADAMTS19, KIAA1024L, CHSY3
5	27	(1.3e+08,1.35e+08]	130026366	135026366	1697	14.6505890560153	32.3262424353567	0.0593765353921324	64.4736842105263	0.127618769567987	22.8383458646617	0.0354082759423461	15.4135338345865	-0.0217065839007936	HINT1, LYRM7, CDC42SE2, RAPGEF6, CTC-432M15.3, FNIP1, ACSL6, IL3, CSF2, P4HA2, PDLIM4, SLC22A4, SLC22A5, C5orf56, IRF1, IL5, RAD50, IL13, IL4, KIF3A, CCNI2, SEPT8, SOWAHA, SHROOM1, GDF9, UQCRQ, LEAP2, AFF4, ZCCHC10, HSPA4, FSTL4, C5orf15, VDAC1, TCF7, SKP1, CTD-2410N18.5, PPP2CA, CDKL3, UBE2B, CDKN2AIPNL, JADE2, SAR1B, SEC24A, CAMLG, DDX46, C5orf24, TXNDC15, PCBD2, CATSPER3, PITX1, C5orf66, H2AFY, C5orf20, TIFAB, NEUROG1, CXCL14
5	28	(1.35e+08,1.4e+08]	135026366	140026366	1422	70.9838304767882	90.9957821382725	0.0363453802414666	97.4624060150376	0.0862813258899243	97.8383458646617	0.0548993934699986	88.8157894736842	0.0347786778325046	SLC25A48, IL9, LECT2, TGFBI, SMAD5, TRPC7, SPOCK1, KLHL3, HNRNPA0, MYOT, PKD2L2, FAM13B, WNT8A, NME5, BRD8, KIF20A, CDC23, GFRA3, CDC25C, FAM53C, KDM3B, REEP2, EGR1, ETF1, HSPA9, CTNNA1, LRRTM2, SIL1, MATR3, PAIP2, SLC23A1, MZB1, PROB1, SPATA24, DNAJC18, ECSCR, AC138517.1, TMEM173, UBE2D2, CXXC5, PSD2, NRG2, PURA, IGIP, CYSTM1, PFDN1, HBEGF, SLC4A9, ANKHD1, ANKHD1-EIF4EBP3, SRA1, EIF4EBP3, APBB3, SLC35A4, CD14, TMCO6, NDUFA2
5	29	(1.4e+08,1.45e+08]	140026366	145026366	1787	14.1819675205536	28.8075371355217	0.143181282387358	23.3082706766917	0.185380629728407	5.26315789473684	0.128738394675736	52.8195488721805	0.0625148312196529	NDUFA2, IK, WDR55, DND1, HARS, HARS2, ZMAT2, PCDHA1, PCDHA2, PCDHA3, PCDHA4, PCDHA5, PCDHA6, PCDHA7, PCDHA8, PCDHA9, PCDHA10, AC005609.1, PCDHA11, PCDHA12, PCDHA13, PCDHAC1, PCDHAC2, PCDHB1, PCDHB2, PCDHB3, PCDHB4, PCDHB5, PCDHB6, PCDHB17, PCDHB7, PCDHB8, PCDHB16, PCDHB10, PCDHB11, PCDHB12, PCDHB13, PCDHB14, PCDHB15, SLC25A2, TAF7, PCDHGA1, PCDHGA2, PCDHGA3, PCDHGB1, PCDHGA4, PCDHGB2, PCDHGA5, PCDHGB3, PCDHGA6, PCDHGA7, PCDHGB4, PCDHGA8, PCDHGA9, PCDHGB6, PCDHGA10, PCDHGB7, PCDHGA11, PCDHGA12, PCDHGC3, PCDHGC4, PCDHGC5, DIAPH1, HDAC3, RELL2, FCHSD1, ARAP3, PCDH1, KIAA0141, PCDH12, RNF14, GNPDA1, NDFIP1, SPRY4, FGF1, ARHGAP26, NR3C1, HMHB1, YIPF5, KCTD16, PRELID2
5	30	(1.45e+08,1.5e+08]	145026366	150026366	2126	25.0589200015347	41.0576746744911	0.0609609373020061	13.1578947368421	0.187858910916313	53.1015037593985	0.0175458414898193	90.9774436090226	0.0271961013767174	PRELID2, GRXCR2, SH3RF2, PLAC8L1, LARS, RBM27, POU4F3, TCERG1, GPR151, PPP2R2B, STK32A, DPYSL3, JAKMIP2, SPINK1, SCGB3A2, C5orf46, SPINK5, SPINK14, SPINK6, SPINK13, SPINK7, AC091948.1, SPINK9, FBXO38, HTR4, ADRB2, SH3TC2, ABLIM3, AFAP1L1, GRPEL2, PCYOX1L, IL17B, CSNK1A1, ARHGEF37, PPARGC1B, PDE6A, SLC26A2, TIGD6, HMGXB3, CSF1R, PDGFRB, CDX1, SLC6A7, CAMK2A, ARSI, TCOF1, CD74, RPS14, NDST1, SYNPO
5	31	(1.5e+08,1.55e+08]	150026366	155026366	2251	14.9712248434366	34.5131120484137	0.101333085290441	12.5	0.186102378507817	11.4661654135338	0.055274549490184	37.9699248120301	0.0351286147269286	SYNPO, MYOZ3, RBM22, DCTN4, SMIM3, AC010441.1, IRGM, ZNF300, GPX3, TNIP1, ANXA6, CCDC69, GM2A, SLC36A3, SLC36A2, SLC36A1, FAT2, SPARC, ATOX1, G3BP1, GLRA1, NMUR2, GRIA1, FAM114A2, MFAP3, GALNT10, SAP30L, HAND1, LARP1, FAXDC2, CNOT8, GEMIN5, MRPL22, KIF4B
5	32	(1.55e+08,1.6e+08]	155026366	160026366	1961	40.9427236245547	66.5711534934898	0.0634947935544715	95.4887218045113	0.064737821934683	89.1917293233083	0.0319653349872742	78.2894736842105	0.0951940785794048	SGCD, TIMD4, HAVCR1, HAVCR2, MED7, ITK, FAM71B, CYFIP2, FNDC9, ADAM19, NIPAL4, SOX30, C5orf52, THG1L, AC026407.1, LSM11, CLINT1, EBF1, RNF145, UBLCP1, IL12B, ADRA1B, TTC1, PWWP2A, FABP6, CCNJL, C1QTNF2, C5orf54, SLU7, PTTG1, ATP10B
5	33	(1.6e+08,1.65e+08]	160026366	165026366	1290	34.7273222068512	62.9538785989364	0.0679386699102283	5.45112781954887	0.0684554982918915	69.5488721804511	0.0752990641164931	78.2894736842105	0.0687449221738839	ATP10B, GABRB2, GABRA6, GABRA1, GABRG2, CCNG1, AC112205.1, NUDCD2, HMMR, MAT2B
5	34	(1.65e+08,1.7e+08]	165026366	170026366	2424	35.8865438998356	64.8863011186503	0.0681438022391263	78.0075187969925	0.147990294115689	29.0413533834586	0.0313265480760156	72.5563909774436	0.0501304823380259	TENM2, WWC1, RARS, FBLL1, PANK3, SLIT3, SPDL1, DOCK2, FAM196B, FOXI1, C5orf58, LCP2, KCNMB1, KCNIP1
5	35	(1.7e+08,1.75e+08]	170026366	175026366	2421	31.224992836558	52.3244085824317	0.117931912285885	23.3082706766917	0.148458075440381	48.0263157894737	0.0964856328403531	70.8646616541353	0.0799250046185385	KCNIP1, GABRP, RANBP17, TLX3, NPM1, FGF18, CTB-78H18.1, SMIM23, FBXW11, STK10, EFCAB9, UBTD2, SH3PXD2B, AC027309.1, NEURL1B, DUSP1, ERGIC1, RPL26L1, ATP6V0E1, CREBRF, BNIP1, NKX2-5, STC2, BOD1, CPEB4, C5orf47, NSG2, MSX2, DRD1, SFXN1
5	36	(1.75e+08,1.8e+08]	175026366	180026366	1621	23.4064124817484	40.5717036493673	0.123540900442134	51.5037593984962	0.187448313441701	13.6278195488722	0.0919814713485102	57.3308270676692	0.0891556105757196	HRH2, CPLX2, THOC3, RP11-826N14.2, FAM153B, SIMC1, KIAA1191, ARL10, NOP16, HIGD2A, CLTB, FAF2, RNF44, CDHR2, GPRIN1, SNCB, EIF4E1B, TSPAN17, UNC5A, HK3, UIMC1, ZNF346, FGFR4, NSD1, RAB24, MXD3, PRELID1, LMAN2, RGS14, SLC34A1, PFN3, F12, GRK6, PRR7, DBN1, PDLIM7, DOK3, DDX41, FAM193B, TMED9, B4GALT7, FAM153A, RP11-1026M7.2, PROP1, FAM153C, N4BP3, RMND5B, NHP2, HNRNPAB, PHYKPL, COL23A1, CLK4, ZNF354A, ZNF354B, ZFP2, ZNF454, GRM6, ZNF879, ZNF354C, ADAMTS2, RUFY1, HNRNPH1, C5orf60, AC136604.1, CBY3, CANX, MAML1, LTC4S, MGAT4B, SQSTM1, C5orf45, CTC-241N9.1, TBC1D9B, RNF130, RASGEF1C, MAPK9, GFPT2, CNOT6, SCGB3A1
